L   1	[{"name":"SodaToTheBrimTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":4,"minNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"manualFillRows":[[[2,7],[3,7],[4,7],[5,7],[6,7]],[[2,6],[3,6],[4,6],[5,6],[6,6]],[[2,5],[3,5],[4,5],[5,5],[6,5]],[[2,4],[3,4],[4,4],[5,4],[6,4]],[[2,3],[3,3],[4,3],[5,3],[6,3]],[[2,2],[3,2],[4,2],[5,2],[6,2]],[[2,1],[3,1],[4,1],[5,1],[6,1]]]}]
L  51	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":3}]
L  52	[{"name":"SodaToTheBrimTask"},{"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[8,1]],[[8,0],[6,0],[4,0],[2,0],[0,0]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"maxNumLemonadeBalloonsOnScreen":0,"name":"LemonadeSeaTask","sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"minNumLemonadeBalloonsOnScreen":0}]
L  53	[{"preferredNumberOfGiantBears":4,"name":"Bear Memory"}]
L  54	[{"nrOfChocolateToWin":0,"name":"taskRemoveChocolate"}]
L  55	[{"name":"ItemToTargetTask"},{"manualFillRows":[[[0,16],[1,16],[2,16],[3,16],[4,16],[5,16],[6,16],[7,16],[8,16]],[[0,15],[1,15],[2,15],[3,15],[4,15],[5,15],[6,15],[7,15],[8,15]],[[0,14],[1,14],[2,14],[3,14],[4,14],[5,14],[6,14],[7,14],[8,14]],[[8,13],[7,13],[6,13],[5,13],[4,13],[3,13],[2,13],[1,13],[0,13]],[[0,12],[1,12],[2,12],[3,12],[4,12],[5,12],[6,12],[7,12],[8,12]],[[8,11],[7,11],[6,11],[5,11],[4,11],[3,11],[2,11],[1,11],[0,11],[0,9],[1,9],[2,9],[3,9],[4,9],[5,9],[6,9],[7,9],[8,9]],[[8,8],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8],[0,8]],[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[8,6],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6],[0,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[8,4],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[8,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"name":"LemonadeSeaTask","autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"spawnLemonadeBalloonAfterNumSwitches":0,"maxNumLemonadeBalloonsOnScreen":0,"minNumLemonadeBalloonsOnScreen":0}]
L  56	[{"name":"SodaToTheBrimTask"},{"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[8,6],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6],[0,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[8,4],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[8,2],[7,2],[1,2],[0,2],[2,2],[3,2],[4,2],[5,2],[6,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[8,0],[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0]]],"maxNumLemonadeBalloonsOnScreen":0,"autoFillLemonade":false,"numLemonadeDropsPerSplash":9,"spawnLemonadeBalloonAfterNumSwitches":0,"name":"LemonadeSeaTask","minNumLemonadeBalloonsOnScreen":0}]
L  57	[{"preferredNumberOfGiantBears":6,"name":"Bear Memory","preferredNumberOfGiantFishes":20}]
L  58	[{"name":"ItemToTargetTask"},{"maxNumLemonadeBalloonsOnScreen":6,"name":"LemonadeSeaTask","autoFillLemonade":false,"spawnLemonadeBalloonAfterNumSwitches":4,"minNumLemonadeBalloonsOnScreen":1,"manualFillRows":[[[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]],[[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4]],[[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2]],[[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0]]],"numLemonadeDropsPerSplash":9}]
L  59	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L  60	[{"name":"ItemToTargetTask"},{"minNumLemonadeBalloonsOnScreen":0,"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[8,6],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6],[0,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[8,4],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[8,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[8,0],[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9}]
L  61	[{"name":"SodaToTheBrimTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"numLemonadeDropsPerSplash":9,"spawnLemonadeBalloonAfterNumSwitches":0,"manualFillRows":[[[0,7],[1,7],[2,7],[4,7],[6,7],[7,7],[8,7]],[[8,6],[7,6],[6,6],[4,6],[2,6],[1,6],[0,6]],[[8,5],[7,5],[6,5],[4,5],[2,5],[1,5],[0,5]],[[8,4],[7,4],[6,4],[2,4],[1,4],[0,4]],[[8,3],[7,3],[6,3],[5,3],[3,3],[2,3],[1,3],[0,3]],[[8,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1]],[[8,0],[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0]]],"minNumLemonadeBalloonsOnScreen":0,"autoFillLemonade":false}]
L  62	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L  63	[{"name":"ItemToTargetTask"},{"autoFillLemonade":true,"sodaTypeIsSpecialExplosive":false,"manualFillRows":[],"sodaTypeIsSpecialFishes":false,"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask","sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"maxNumLemonadeBalloonsOnScreen":0,"minNumLemonadeBalloonsOnScreen":0}]
L  64	[{"preferredNumberOfGiantFishes":20,"preferredNumberOfGiantBears":2,"name":"Bear Memory"}]
L  65	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"manualFillRows":[[[0,11],[1,11],[2,11],[3,11],[4,11],[6,11],[7,11],[8,11],[0,12],[1,12],[2,12],[3,12],[4,12],[6,12],[7,12],[8,12]],[[0,9],[1,9],[2,9],[3,9],[4,9],[6,9],[7,9],[8,9],[0,10],[1,10],[2,10],[3,10],[4,10],[6,10],[7,10],[8,10]],[[0,7],[1,7],[2,7],[3,7],[4,7],[6,7],[7,7],[8,7],[0,8],[1,8],[2,8],[3,8],[4,8],[6,8],[7,8],[8,8]],[[0,5],[1,5],[2,5],[3,5],[4,5],[6,5],[7,5],[8,5],[0,6],[1,6],[2,6],[3,6],[4,6],[6,6],[7,6],[8,6]],[[0,3],[1,3],[2,3],[3,3],[4,3],[6,3],[7,3],[8,3],[0,4],[1,4],[2,4],[3,4],[4,4],[6,4],[7,4],[8,4]],[[0,1],[1,1],[2,1],[3,1],[4,1],[6,1],[7,1],[8,1],[0,2],[1,2],[2,2],[3,2],[4,2],[6,2],[7,2],[8,2]],[[0,0],[1,0],[2,0],[3,0],[4,0],[6,0],[7,0],[8,0]]],"spawnLemonadeBalloonAfterNumSwitches":5,"sodaTypeIsSpecialFishes":false,"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":3,"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask"}]
L  66	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L  67	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L  68	[{"name":"Bear Memory","preferredNumberOfGiantFishes":20,"preferredNumberOfGiantBears":9}]
L  69	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":4,"numLemonadeDropsPerSplash":9,"spawnLemonadeBalloonAfterNumSwitches":0,"manualFillRows":[[[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5],[8,6],[0,5],[0,6]],[[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[0,3],[0,4],[8,3],[8,4]],[[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1],[8,2],[0,1],[0,2]],[[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0],[8,0]]],"minNumLemonadeBalloonsOnScreen":0,"autoFillLemonade":false}]
L  70	[{"preferredNumberOfGiantBears":50,"name":"Bear Memory","preferredNumberOfGiantFishes":20}]
L  71	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L  72	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialExplosive":false,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5],[9,5],[10,5],[11,5],[12,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[12,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3],[10,3],[11,3],[12,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2],[9,2],[10,2],[11,2],[12,2]]],"spawnLemonadeBalloonAfterNumSwitches":5,"sodaTypeIsSpecialFishes":false,"minNumLemonadeBalloonsOnScreen":1,"maxNumLemonadeBalloonsOnScreen":1,"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask"}]
L  73	[{"name":"Bear Memory","preferredNumberOfGiantFishes":20,"preferredNumberOfGiantBears":9}]
L  74	[{"preferredNumberOfGiantBears":6,"name":"Bear Memory"}]
L  75	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L  76	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L  77	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L  78	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L  79	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L  80	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L  81	[{"name":"ItemToTargetTask"},{"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"minNumLemonadeBalloonsOnScreen":0,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"autoFillLemonade":false,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false}]
L  82	[{"numberOfPossibleHiddenBears":4,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L  83	[{"name":"Bear Memory","preferredNumberOfGiantBears":50,"preferredNumberOfGiantFishes":20}]
L  84	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L  85	[{"nrOfChocolateToWin":0,"name":"taskRemoveChocolate"}]
L  86	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L  87	[{"name":"ItemToTargetTask"},{"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":9,"minNumLemonadeBalloonsOnScreen":0,"manualFillRows":[[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[8,4],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[8,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1]],[[8,0],[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"name":"LemonadeSeaTask","maxNumLemonadeBalloonsOnScreen":0,"sodaTypeIsSpecialFishes":false,"sodaTypeIsSpecialCorrosive":false}]
L  88	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":5}]
L  89	[{"preferredNumberOfGiantBears":2,"name":"Bear Memory"}]
L  90	[{"name":"Bear Frosting","numberOfPossibleHiddenBears":4,"numberOfAlwaysHiddenBears":18}]
L  91	[{"name":"ItemToTargetTask"},{"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialFishes":false,"spawnLemonadeBalloonAfterNumSwitches":0,"autoFillLemonade":false,"minNumLemonadeBalloonsOnScreen":2,"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[8,6],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6],[0,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[8,4],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[8,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[8,0],[7,0],[6,0],[5,0],[4,0],[3,0],[2,0],[1,0],[0,0]]],"maxNumLemonadeBalloonsOnScreen":4,"sodaTypeIsSpecialCorrosive":false,"name":"LemonadeSeaTask","sodaTypeIsSpecialExplosive":false}]
L  92	[{"name":"Bear Memory","preferredNumberOfGiantBears":3}]
L  93	[{"nrOfChocolateToWin":0,"name":"taskRemoveChocolate"}]
L  94	[{"name":"ItemToTargetTask"},{"manualFillRows":[[[8,20],[7,20],[6,20],[5,20],[4,20],[3,20],[2,20],[0,20]],[[8,19],[7,19],[6,19],[5,19],[4,19],[3,19],[2,19],[0,19]],[[8,18],[7,18],[6,18],[5,18],[4,18],[3,18],[2,18],[0,18]],[[8,17],[7,17],[6,17],[5,17],[4,17],[3,17],[2,17],[0,17]],[[8,16],[7,16],[5,16],[4,16],[3,16],[2,16],[0,16],[6,16]],[[8,15],[7,15],[6,15],[5,15],[4,15],[3,15],[2,15],[0,15]],[[0,14],[2,14],[3,14],[4,14],[5,14],[6,14],[7,14],[8,14]],[[0,13]],[[8,12],[7,12],[6,12],[5,12],[4,12],[3,12],[2,12],[0,12]],[[8,11],[7,11],[6,11],[5,11],[4,11],[3,11],[2,11],[0,11]],[[0,10],[2,10],[3,10],[4,10],[5,10],[6,10],[7,10],[8,10]],[[0,9]],[[1,8],[2,8],[3,8],[4,8],[5,8],[6,8],[7,8],[8,8]],[[8,7],[7,7],[6,7],[5,7],[4,7],[2,7],[1,7],[3,7],[0,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5]],[[8,4],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[2,3],[1,3],[0,3]],[[8,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"maxNumLemonadeBalloonsOnScreen":0,"name":"LemonadeSeaTask","sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":0,"numLemonadeDropsPerSplash":7,"minNumLemonadeBalloonsOnScreen":1}]
L  95	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":5}]
L  96	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L  97	[{"name":"SodaToTheBrimTask"},{"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[2,3],[1,3],[0,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"autoFillLemonade":false,"name":"LemonadeSeaTask","spawnLemonadeBalloonAfterNumSwitches":0,"minNumLemonadeBalloonsOnScreen":0,"numLemonadeDropsPerSplash":9,"maxNumLemonadeBalloonsOnScreen":0}]
L  98	[{"name":"ItemToTargetTask"},{"sodaTypeIsSpecialCorrosive":false,"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask","sodaTypeIsSpecialExplosive":false,"maxNumLemonadeBalloonsOnScreen":0,"autoFillLemonade":false,"manualFillRows":[[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[8,3],[7,3],[6,3],[5,3],[3,3],[2,3],[1,3],[0,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"spawnLemonadeBalloonAfterNumSwitches":0,"sodaTypeIsSpecialFishes":false,"minNumLemonadeBalloonsOnScreen":0}]
L  99	[{"name":"Bear Memory","preferredNumberOfGiantBears":5,"preferredNumberOfGiantFishes":20}]
L 100	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":5}]
L 101	[{"name":"Bear Memory","preferredNumberOfGiantBears":4,"preferredNumberOfGiantFishes":20}]
L 102	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L 103	[{"name":"taskRemoveChocolate","nrOfChocolateToWin":0}]
L 104	[{"name":"Bear Frosting","numberOfPossibleHiddenBears":5,"numberOfAlwaysHiddenBears":18}]
L 105	[{"preferredNumberOfGiantFishes":20,"name":"Bear Memory","preferredNumberOfGiantBears":4}]
L 106	[{"name":"Bear Frosting","numberOfAlwaysHiddenBears":18,"numberOfPossibleHiddenBears":5}]
L 107	[{"name":"ItemToTargetTask"},{"spawnLemonadeBalloonAfterNumSwitches":0,"sodaTypeIsSpecialFishes":false,"maxNumLemonadeBalloonsOnScreen":0,"minNumLemonadeBalloonsOnScreen":0,"numLemonadeDropsPerSplash":9,"sodaTypeIsSpecialCorrosive":false,"sodaTypeIsSpecialExplosive":false,"autoFillLemonade":false,"name":"LemonadeSeaTask","manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[0,5],[1,5],[2,5],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[0,3],[1,3],[2,3],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3]],[[0,2],[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2],[8,2]],[[0,1],[1,1],[2,1],[3,1],[4,1],[5,1],[6,1],[7,1],[8,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]]}]
L 108	[{"name":"Bear Memory","preferredNumberOfGiantBears":1,"preferredNumberOfGiantFishes":20}]
L 109	[{"name":"ItemToTargetTask"},{"manualFillRows":[[[8,6],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6],[0,6]],[[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5]],[[8,4],[7,4],[6,4],[5,4],[4,4],[3,4],[2,4],[1,4],[0,4]],[[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[2,3],[1,3],[0,3]],[[8,2],[7,2],[6,2],[5,2],[4,2],[3,2],[2,2],[1,2],[0,2]],[[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"autoFillLemonade":false,"sodaTypeIsSpecialExplosive":false,"sodaTypeIsSpecialFishes":false,"maxNumLemonadeBalloonsOnScreen":2,"name":"LemonadeSeaTask","sodaTypeIsSpecialCorrosive":false,"spawnLemonadeBalloonAfterNumSwitches":5,"numLemonadeDropsPerSplash":9,"minNumLemonadeBalloonsOnScreen":1}]
L 110	[{"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting","numberOfPossibleHiddenBears":5}]
L 111	[{"name":"Bear Memory","preferredNumberOfGiantFishes":20,"preferredNumberOfGiantBears":50}]
L 112	[{"name":"ItemToTargetTask"},{"maxNumLemonadeBalloonsOnScreen":2,"numLemonadeDropsPerSplash":9,"manualFillRows":[[[0,16],[1,16],[2,16],[3,16],[4,16],[5,16],[6,16],[7,16],[8,16]],[[0,15],[1,15],[2,15],[3,15],[4,15],[5,15],[6,15],[7,15],[8,15]],[[0,14],[1,14],[2,14],[3,14],[4,14],[5,14],[6,14],[7,14],[8,14]],[[2,13],[3,13],[4,13],[5,13],[6,13],[6,12],[5,12],[4,12],[3,12],[2,12]],[[2,11],[4,11],[6,11],[6,10],[4,10],[2,10],[2,9],[3,9],[4,9],[5,9],[6,9]],[[0,8],[1,8],[2,8],[3,8],[4,8],[5,8],[6,8],[7,8],[8,8]],[[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7],[0,7]],[[0,6],[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6]],[[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5]],[[0,4],[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4]],[[6,3],[5,3],[4,3],[3,3],[2,3],[2,2],[3,2],[4,2],[5,2],[6,2]],[[6,1],[5,1],[4,1],[3,1],[2,1],[2,0],[3,0],[4,0],[5,0],[6,0]]],"spawnLemonadeBalloonAfterNumSwitches":30,"minNumLemonadeBalloonsOnScreen":1,"name":"LemonadeSeaTask","autoFillLemonade":false}]
L 113	[{"numberOfPossibleHiddenBears":5,"name":"Bear Frosting","numberOfAlwaysHiddenBears":18}]
L 114	[{"name":"SodaToTheBrimTask"},{"numLemonadeDropsPerSplash":9,"name":"LemonadeSeaTask","spawnLemonadeBalloonAfterNumSwitches":0,"autoFillLemonade":false,"minNumLemonadeBalloonsOnScreen":0,"manualFillRows":[[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7]],[[1,6],[2,6],[3,6],[4,6],[5,6],[6,6],[7,6]],[[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[8,5]],[[1,4],[2,4],[3,4],[4,4],[5,4],[6,4],[7,4]],[[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[2,3],[1,3],[0,3]],[[1,2],[2,2],[3,2],[4,2],[5,2],[6,2],[7,2]],[[8,1],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1]],[[0,0],[1,0],[2,0],[3,0],[4,0],[5,0],[6,0],[7,0],[8,0]]],"maxNumLemonadeBalloonsOnScreen":0}]
L 115	[{"preferredNumberOfGiantBears":20,"name":"Bear Memory","preferredNumberOfGiantFishes":20}]
L 116	[{"numberOfPossibleHiddenBears":5,"numberOfAlwaysHiddenBears":18,"name":"Bear Frosting"}]
